Date,Revenue,Expenses,Profit,Cash Flow,Debt,Assets,Liabilities,Marketing Spend,Employee Count,Tax Paid,Operational Cost
2044-01-18,68671,78223,-9552,-5724,23066,70499,37117,19844,280,10339,62421.13
2044-01-19,40270,16177,24093,23899,21227,52511,35034,9467,63,11863,11241.71
2044-01-20,33698,41946,-8248,-6406,24032,123283,22228,13876,437,8219,25191.01
2044-01-21,92265,75952,16313,14988,11600,115391,43929,14235,340,11620,54943.43
2044-01-22,59729,24168,35561,38422,37711,111645,44030,12444,382,8284,17014.76
2044-01-23,31171,66644,-35473,-37953,39704,137560,36542,12563,299,7877,44688.12
2044-01-24,99483,17389,82094,79619,18223,90683,44525,18047,172,7149,11597.02
2044-01-25,80684,21364,59320,59337,15949,146010,60184,7147,270,2477,15921.87
2044-01-26,75165,78597,-3432,-1733,47484,125741,23822,11507,163,7305,52225
2044-01-27,69948,42033,27915,25550,37817,149526,36550,6620,211,7933,33402.66
2044-01-28,54725,63545,-8820,-8048,43669,125064,66007,16858,203,6097,39343.43
2044-01-29,39450,26865,12585,14422,48773,66272,59128,7450,284,11106,16586.32
2044-01-30,33300,33936,-636,-477,36879,63580,68576,6380,361,14058,26623.22
2044-01-31,24441,78240,-53799,-58540,36726,93578,59934,9353,395,3158,53577
2044-02-01,39332,27327,12005,10001,21224,147070,53014,18088,429,12929,19025.72
2044-02-02,40115,47252,-7137,-3190,41884,90697,43196,6444,297,7338,29268.82
2044-02-03,61997,65634,-3637,-829,26024,75979,23839,18577,127,11524,44092.54
2044-02-04,33615,50078,-16463,-17362,46112,122223,35452,16101,416,12024,35699.97
2044-02-05,34732,18741,15991,17445,30506,87815,41511,14084,252,7259,11581.03
2044-02-06,45367,55053,-9686,-6429,22421,91410,30589,10375,436,8544,40731.25
2044-02-07,62738,39001,23737,21515,19806,67802,23485,18776,427,6039,28455.55
2044-02-08,20981,18839,2142,-1689,39399,69317,28616,15653,185,13852,13489.03
2044-02-09,82881,55349,27532,24198,14810,93449,26070,16533,477,14407,37353.11
2044-02-10,78609,34139,44470,48321,18668,148099,52471,9100,395,4888,23075.35
2044-02-11,28566,61905,-33339,-33340,45783,147436,60268,15019,303,5812,47914.38
2044-02-12,91885,40398,51487,46847,37511,126929,47272,13505,182,8413,24512.95
2044-02-13,30728,67749,-37021,-34000,33753,51258,66611,8535,235,9531,50956.59
2044-02-14,56214,40036,16178,16892,21578,61715,64659,5652,61,14309,25542.12
2044-02-15,77935,53005,24930,25973,13081,148271,54736,6372,304,3928,39983.39
2044-02-16,65588,60272,5316,7421,24060,53120,40492,15071,244,7125,42047.43
2044-02-17,38953,16740,22213,24965,38211,122048,30970,10777,286,12361,11252.2
2044-02-18,88408,33508,54900,57422,20966,91364,39985,17390,143,12229,22013.48
2044-02-19,94904,73788,21116,19913,32673,65468,53799,7951,69,11231,51419.53
2044-02-20,54103,46611,7492,6252,26132,106012,34761,15692,436,3761,34575.82
2044-02-21,90949,20291,70658,74026,34559,145327,50448,14391,338,4347,14419.26
2044-02-22,69264,46109,23155,22195,29813,108866,60711,17290,195,4844,33562.96
2044-02-23,40156,34481,5675,6845,25221,102098,21083,16845,124,6628,27138.52
2044-02-24,33423,20247,13176,16304,25732,129401,68441,6132,459,7697,14665.16
2044-02-25,58062,68621,-10559,-6055,33654,55807,65719,11270,56,8435,49231.82
2044-02-26,62805,56613,6192,8175,31203,83907,61515,17048,139,9096,38222.94
2044-02-27,21987,36383,-14396,-15397,26220,103598,36487,8122,308,5824,24189.42
2044-02-28,82979,79535,3444,7166,46911,117197,54003,7616,434,12032,56137.47
2044-02-29,57597,59501,-1904,-5643,44015,84390,64541,12722,294,14328,35860.12
2044-03-01,47868,40319,7549,7805,14206,74132,25255,8113,66,12980,28837.27
2044-03-02,96970,54334,42636,42918,14858,105808,67575,17316,445,4651,36223.28
2044-03-03,83805,38728,45077,42963,17153,136863,21447,6524,418,8577,29244.16
2044-03-04,36636,48620,-11984,-12042,45992,87066,31260,11229,151,7133,30505.68
2044-03-05,77467,45442,32025,34068,37564,139700,35437,9456,250,9062,33833.2
2044-03-06,37007,36310,697,844,20006,111263,30644,8050,130,11839,25027.09
2044-03-07,96864,57521,39343,42790,32504,67082,28480,14441,432,7799,39355.2
2044-03-08,23389,79777,-56388,-53418,17080,109723,48520,13886,152,11876,48590.07
2044-03-09,29458,36452,-6994,-6123,32811,97851,21900,11341,299,4780,24376.67
2044-03-10,88481,27137,61344,58122,39447,140230,57630,10802,169,11440,21342.58
2044-03-11,94888,58636,36252,36012,35312,137344,44630,12995,72,3965,35325.08
2044-03-12,96022,29905,66117,65477,39437,80504,30048,6704,307,6527,18800.7
2044-03-13,61400,36773,24627,21607,11180,94773,39768,11874,460,2984,27843.27
2044-03-14,87628,45024,42604,39191,27263,112651,55141,17720,154,6381,30672.53
2044-03-15,71857,79966,-8109,-4517,49607,100375,28411,5333,175,8055,50338.26
2044-03-16,84367,32702,51665,53268,29236,63511,21958,17371,360,8441,20756.04
2044-03-17,56527,31505,25022,23659,45730,80584,29062,15394,163,4011,19654.89
2044-03-18,90648,19254,71394,73694,22279,73316,31447,19722,64,2498,11721.63
2044-03-19,36937,79689,-42752,-40588,13506,99191,53936,9176,291,11239,63619.75
2044-03-20,57672,76071,-18399,-13993,33892,65303,33470,7243,349,10400,53060.66
2044-03-21,21112,79839,-58727,-62580,18439,73388,37401,18097,278,8458,52157.28
2044-03-22,55545,64007,-8462,-7912,29362,125341,65107,6484,246,10384,45050.37
2044-03-23,68355,23498,44857,47242,44265,125209,25915,10301,400,12805,15836.69
2044-03-24,95561,27174,68387,65837,36741,143914,31398,12040,410,3850,20731.94
2044-03-25,54082,73456,-19374,-17236,30571,102391,47000,17927,354,14521,52891.19
2044-03-26,80482,44422,36060,34453,22245,123626,22065,5232,368,6989,34030.31
2044-03-27,99098,44733,54365,55722,31327,60087,53999,7114,278,12574,28948.37
2044-03-28,31304,16896,14408,18473,27931,63561,33249,8886,340,7435,11966.25
2044-03-29,76625,60646,15979,16643,40235,83250,21427,13536,68,10065,39581.04
2044-03-30,92551,53744,38807,42372,28374,62707,28534,14577,230,5776,34955.78
2044-03-31,64885,72158,-7273,-11079,41703,144242,49185,12787,269,3927,45902.39
2044-04-01,91246,72689,18557,20044,13146,55620,61112,14274,51,14259,49449.73
2044-04-02,32588,79763,-47175,-48648,24414,113316,24974,11528,229,12762,58975.44
2044-04-03,40967,18911,22056,20537,11746,50292,43429,9365,453,9081,13266.71
2044-04-04,44256,64105,-19849,-19234,41414,140251,49098,18537,419,6339,50932.13
2044-04-05,78348,23340,55008,57466,29144,108801,41223,14597,236,6520,15243.64
2044-04-06,45052,32423,12629,15645,38876,86760,69308,10116,436,3515,23930.39
2044-04-07,78479,57350,21129,18186,16961,126763,42536,11695,313,13757,38708.93
2044-04-08,80200,79322,878,-1705,47404,140942,59852,12618,89,2228,53124.04
2044-04-09,22506,51672,-29166,-34041,35401,76998,53550,16241,79,2642,35468.17
2044-04-10,40709,19876,20833,18665,39977,91463,66765,12944,61,3674,12880.09
2044-04-11,78535,56077,22458,21936,38804,60705,67439,5836,226,12555,44112.7
2044-04-12,64840,15703,49137,50607,34634,143449,58767,13600,165,2139,10611.7
2044-04-13,80587,78804,1783,5424,44447,123529,24978,7751,152,10064,51439.95
2044-04-14,79321,76727,2594,2212,44397,148406,40779,13507,322,9975,55068.05
2044-04-15,63202,67107,-3905,-7896,39444,55634,23592,14760,371,8182,42462.8
2044-04-16,76588,53238,23350,22128,49353,62996,69499,9356,173,6607,39715.65
2044-04-17,23090,21440,1650,-2409,24191,141958,63843,19027,72,12255,14606.92
2044-04-18,79231,46937,32294,30897,37773,109275,22535,17083,216,4931,33067.57
2044-04-19,41552,17024,24528,23508,25290,129821,21675,8174,176,3432,13050.98
2044-04-20,53741,30751,22990,22358,29541,78972,40858,13010,332,7019,19339.24
2044-04-21,41661,27730,13931,17624,15817,53752,34549,11816,234,14539,19895.06
2044-04-22,61025,79792,-18767,-22517,27004,118959,31136,17559,68,3798,48417.59
2044-04-23,26092,36380,-10288,-8279,14651,145776,67019,17034,221,14111,24728.31
2044-04-24,55674,43972,11702,9021,10715,120109,51399,16012,171,8992,33891
2044-04-25,20570,79385,-58815,-57905,18297,96597,58267,9327,371,6347,59142.71
2044-04-26,32084,70721,-38637,-37099,34172,103726,29888,17221,337,2668,53540.21
2044-04-27,85843,52113,33730,31925,49467,66257,53491,17407,338,5274,35645.1
2044-04-28,80752,25149,55603,53560,27112,134015,43650,16794,220,8225,17488.95
2044-04-29,89278,70014,19264,20602,22592,90671,30606,16119,302,9801,53774.11
2044-04-30,20765,53402,-32637,-29726,12543,109192,34465,14610,281,9499,37447.47
2044-05-01,44198,77125,-32927,-28539,13152,92052,53673,18780,328,8846,55425.23
2044-05-02,81201,75143,6058,4332,30613,147711,31847,11011,63,11354,57747.63
2044-05-03,93271,32381,60890,65138,18598,126328,62381,14672,257,3662,24709.99
2044-05-04,67199,64557,2642,690,41057,106847,22124,18930,490,6891,41881.03
2044-05-05,31377,47359,-15982,-19076,42554,71683,28185,10137,403,7238,33980.53
2044-05-06,99833,58808,41025,38964,33549,101979,33644,8723,234,14333,37704.49
2044-05-07,28036,15243,12793,16525,47953,126046,30933,17842,235,12754,9268.82
2044-05-08,60364,72119,-11755,-8046,45116,58404,25660,7790,495,6237,44769.19
2044-05-09,57443,17414,40029,43644,43283,132276,41255,12254,345,12918,12081.34
2044-05-10,21663,18856,2807,6856,46193,74084,44027,9913,349,10728,14665.15
2044-05-11,59244,21263,37981,37158,33647,71200,47237,18797,352,13426,14787.98
2044-05-12,78391,62953,15438,16896,11745,105027,55802,13359,389,7405,39360.78
2044-05-13,97564,30799,66765,63517,44952,100331,66769,7508,413,6007,19357.3
2044-05-14,35077,72090,-37013,-34566,46196,87672,29926,5418,95,9774,52202.52
2044-05-15,77849,73949,3900,566,11071,51920,36348,14656,155,2121,57069.9
2044-05-16,39631,56392,-16761,-19898,11187,92046,37304,6719,277,11098,37446.29
2044-05-17,72652,27470,45182,44643,26883,143602,40249,15267,165,12817,19503.58
2044-05-18,87446,28772,58674,58886,22561,143615,39059,18757,102,14326,22398.09
2044-05-19,53500,42382,11118,8236,40503,109882,53221,7146,78,3666,26552.21
2044-05-20,39897,48909,-9012,-8386,12549,57206,65909,12254,300,14664,30876.32
2044-05-21,78915,19126,59789,64330,16081,134446,57375,5526,482,10777,12918.4
2044-05-22,57377,34408,22969,25327,17147,142325,29574,11279,102,13483,23765.2
2044-05-23,96670,73516,23154,27416,24656,68454,68582,16278,186,12614,47483.85
2044-05-24,46897,29863,17034,13787,39591,116443,46521,7240,378,12096,21200.39
2044-05-25,67280,28584,38696,40835,24516,69717,57644,19626,330,11989,22284.58
2044-05-26,77320,38391,38929,43541,15745,97831,40561,17345,96,8636,29826.58
2044-05-27,92592,34840,57752,59112,37049,63409,37438,15827,420,13244,21335.3
2044-05-28,88289,70151,18138,17403,27204,144726,50480,8494,130,14162,50558.19
2044-05-29,51941,51965,-24,-3636,19191,96898,69550,6376,483,8675,33414.05
2044-05-30,34234,40671,-6437,-2626,18765,52317,40449,15004,376,3477,29804.34
2044-05-31,95172,53592,41580,46028,11698,88627,54807,13542,321,4168,38249
2044-06-01,23376,27097,-3721,-5003,29426,78397,20271,17219,342,10266,17470.66
2044-06-02,50783,70918,-20135,-18221,13256,131558,42395,18482,427,6419,55897.5
2044-06-03,61249,67004,-5755,-5234,12187,53345,35520,18374,323,9621,46545.66
2044-06-04,63025,33839,29186,25196,11778,99372,59208,6705,472,10497,22956.18
2044-06-05,36447,71666,-35219,-39794,42816,77928,29603,16474,233,13909,54345.28
2044-06-06,36713,59883,-23170,-21252,44262,64880,55680,19497,131,11770,39494.31
2044-06-07,24858,32774,-7916,-5908,23913,52610,42730,16244,185,2823,23543.75
2044-06-08,71115,52693,18422,21830,49235,113447,22985,19717,162,11232,33771.4
2044-06-09,79834,66988,12846,14159,35926,120449,57399,6680,106,13039,41013.37
2044-06-10,24539,64769,-40230,-36429,10350,53732,41035,15721,394,10458,45316.64
2044-06-11,83983,74940,9043,4228,44694,81718,58641,14536,69,13498,47403.7
2044-06-12,38857,76730,-37873,-33957,44685,116110,26211,11040,362,11369,51573.26
2044-06-13,25364,17469,7895,11910,38949,80841,43179,10305,422,14433,12145.16
2044-06-14,85985,27468,58517,63476,22441,139455,41686,18193,434,8685,16513.36
2044-06-15,79169,50470,28699,24883,48778,118122,44835,15976,159,14650,33797.91
2044-06-16,41078,54025,-12947,-9572,22712,81952,66936,17237,174,7688,37217.86
2044-06-17,57574,77701,-20127,-21519,30343,145220,35106,8829,446,2061,55092.81
2044-06-18,20869,55873,-35004,-36238,15269,67682,33264,11961,124,2390,42913.66
2044-06-19,82624,18165,64459,69270,33624,61488,30298,12443,101,9044,12085.12
2044-06-20,60075,72603,-12528,-13202,20541,58249,37164,11141,407,14429,56952.92
2044-06-21,23659,26370,-2711,-76,31561,104010,33444,16132,146,4003,17595.91
2044-06-22,56370,58251,-1881,-4446,41260,134207,59534,14562,79,2850,41526.43
2044-06-23,78185,62526,15659,11393,34287,67907,56350,11538,299,10294,38491.59
2044-06-24,99921,52198,47723,42880,25924,104534,48026,10966,386,12029,35516.9
2044-06-25,63751,57006,6745,11278,21153,122670,36444,14844,490,3035,43069.6
2044-06-26,82758,53760,28998,29302,33839,68830,55204,11245,438,7111,35449.26
2044-06-27,25131,43942,-18811,-20319,14104,86844,45419,16509,152,11702,26463.48
2044-06-28,21358,60017,-38659,-40405,44269,64817,45563,18313,327,13313,47155.71
2044-06-29,77371,75555,1816,4580,41199,118014,21408,11079,100,6971,45436.46
2044-06-30,99139,47209,51930,48005,12823,117629,58306,11285,431,13086,30840.42
2044-07-01,36246,54365,-18119,-17997,10067,58024,62651,8652,256,3096,42428.67
2044-07-02,37216,16407,20809,23999,35907,92991,37202,17014,123,5496,10295.65
2044-07-03,61209,79081,-17872,-15031,22589,59930,42977,19180,407,7584,61041.66
2044-07-04,62987,40976,22011,23762,33060,90491,69732,8273,178,10711,32420.3
2044-07-05,40577,56969,-16392,-16257,34328,100246,65022,7125,95,11986,41280.79
2044-07-06,62320,53325,8995,10368,15572,136583,39790,12926,128,3843,35540.47
2044-07-07,31301,71151,-39850,-39851,37365,76755,63379,7041,347,12061,47080.11
2044-07-08,95051,71741,23310,21274,23255,146548,34940,12393,91,3162,45033.97
2044-07-09,20891,30515,-9624,-5544,47807,124585,39223,14424,398,11775,23812.39
2044-07-10,41972,51174,-9202,-6180,22333,71364,45096,10659,369,7259,38829.37
2044-07-11,70457,26794,43663,43788,27407,147615,27870,5037,454,3268,17272.44
2044-07-12,74435,20700,53735,49868,24959,145848,63426,12518,128,7938,15187.97
2044-07-13,40932,23127,17805,17043,20084,71550,40796,19496,68,3539,16617.18
2044-07-14,24192,68379,-44187,-43161,31960,113517,68783,16107,191,4673,42958.67
2044-07-15,36128,42391,-6263,-5477,39118,82373,53095,7547,64,14944,27454.55
2044-07-16,42836,74088,-31252,-29680,47506,106365,28726,17341,228,6892,46456.5
2044-07-17,44837,25740,19097,22454,16814,85663,32733,10691,260,9789,18218.91
2044-07-18,42778,16545,26233,27326,49526,149909,49099,14966,268,4454,10567.87
2044-07-19,63130,38691,24439,27751,31126,51568,28912,7292,65,7181,30825.73
2044-07-20,36708,72284,-35576,-37579,44299,135774,25852,16651,260,8783,47360.06
2044-07-21,44232,31518,12714,14025,31083,78107,59230,9601,358,8222,23467.41
2044-07-22,77266,77206,60,-1785,15858,93902,47914,17004,360,2139,51366.02
2044-07-23,59412,50627,8785,4205,24690,86951,33507,16222,304,8703,33996.42
2044-07-24,24782,43054,-18272,-13351,38271,112503,66416,10400,72,14704,28511.9
2044-07-25,81196,28057,53139,50974,16622,81263,23591,7354,213,13614,17442.21
2044-07-26,46315,74485,-28170,-28807,48821,56632,56953,10774,195,12185,58508.71
2044-07-27,30052,21003,9049,6134,15511,111536,43283,18645,350,10674,15873.49
2044-07-28,39521,49032,-9511,-7442,21447,81343,35536,15252,393,5237,31743.19
2044-07-29,89434,33156,56278,58748,18801,136765,28711,16505,138,7240,21932.47
2044-07-30,89690,64316,25374,22759,24083,99675,44518,13958,289,14019,44263.68
2044-07-31,55546,60380,-4834,135,10191,60510,39570,7492,285,14502,45582.5
2044-08-01,99345,63787,35558,32935,16785,137226,50540,7912,222,3006,49452.7
2044-08-02,45972,63345,-17373,-19516,45511,144791,29036,14236,56,4764,47735.05
2044-08-03,98059,42563,55496,51951,25839,131667,31869,15622,246,6209,33625.29
2044-08-04,84385,56579,27806,31986,22210,62314,29598,15155,410,3502,42560.45
2044-08-05,42030,72574,-30544,-33654,29769,126900,23776,14276,265,14465,46795.03
2044-08-06,60376,21725,38651,42492,24243,57609,63515,9631,133,2892,14679.8
2044-08-07,97400,66932,30468,27896,49926,124420,59230,5216,262,8411,50097.97
2044-08-08,98412,71905,26507,27716,28393,66934,44116,12202,453,9894,44963.07
2044-08-09,38055,36682,1373,-1310,40987,131294,35970,9374,251,14638,23694.86
2044-08-10,45493,42727,2766,6004,29106,134242,42594,15223,426,7850,34028.17
2044-08-11,94861,73721,21140,24188,47891,99165,29373,14411,294,4002,54035.66
2044-08-12,56775,54582,2193,4540,33323,69782,43098,13175,351,10304,34694.71
2044-08-13,71057,74235,-3178,-6063,40180,51953,67983,12222,82,13613,45910.74
2044-08-14,56253,67904,-11651,-9369,23641,100812,39864,17389,423,12816,53811.69
2044-08-15,71884,31185,40699,42892,19421,71272,40640,11295,320,6610,21821.71
2044-08-16,96497,51740,44757,39829,46617,116984,53295,6753,83,3159,35399.61
2044-08-17,37705,67384,-29679,-31222,21416,145832,52002,7364,128,9034,51163.65
2044-08-18,64676,22594,42082,39104,44216,119425,22844,17921,438,2765,16580.45
2044-08-19,99045,64554,34491,33576,43772,86974,30509,7776,314,7209,45937.62
2044-08-20,27101,22199,4902,7490,19970,137721,67338,8653,396,7064,14335.57
2044-08-21,82495,54032,28463,32681,26595,149171,30476,5891,369,5229,38419.87
2044-08-22,24743,42350,-17607,-21064,32331,114961,59108,18310,171,7930,29986.53
2044-08-23,28951,30874,-1923,-2427,37936,98661,52572,9707,493,11613,19150.94
2044-08-24,27014,19480,7534,8317,40344,80363,51772,15941,333,2016,13640.95
2044-08-25,56180,45435,10745,10494,18369,67254,67252,7273,314,13636,32735.85
2044-08-26,76977,45120,31857,31902,40596,58408,64933,6895,298,12950,33668.22
2044-08-27,79534,21619,57915,53762,32492,83280,64439,14986,355,8141,15372.81
2044-08-28,83209,17607,65602,70289,10030,64742,60176,14231,213,3959,12536.66
2044-08-29,61908,24382,37526,33460,18195,76223,34619,14200,314,11921,17393.28
2044-08-30,70918,23580,47338,43733,23178,91570,58072,6172,300,9636,15424.5
2044-08-31,28219,34788,-6569,-4995,10017,79770,30618,7690,80,9047,26965.7
2044-09-01,27163,37026,-9863,-14325,35937,125406,46296,12789,284,5557,26790.16
2044-09-02,22470,74117,-51647,-48385,47095,120373,60181,17736,350,13397,54591.72
2044-09-03,36543,32173,4370,7817,11825,149203,36489,17614,488,4961,22538.2
2044-09-04,39276,38280,996,-3103,34623,77563,53813,6513,320,7350,24090.05
2044-09-05,56881,49262,7619,11480,16206,109977,65927,5632,294,10184,31133.45
2044-09-06,98950,66903,32047,28930,29545,77592,32561,14619,474,8273,46298.38
2044-09-07,27749,73891,-46142,-42811,44815,89968,57176,7465,115,8587,57208.16
2044-09-08,44182,62156,-17974,-20272,17766,92171,23840,9269,112,2635,38799.67
2044-09-09,97450,21710,75740,80378,34864,145849,62841,14159,168,6316,15209.11
2044-09-10,41383,48588,-7205,-8046,17248,58133,60060,16992,159,4160,29538.75
2044-09-11,98578,69292,29286,33772,34745,78205,39126,7163,156,5334,53657.15
2044-09-12,45412,69290,-23878,-19819,26031,116330,52072,16173,426,11902,45197.54
2044-09-13,33181,27228,5953,2369,38770,52075,30257,13347,165,5101,18249.92
2044-09-14,64898,78319,-13421,-13458,33410,138493,44405,5292,76,5618,49562.59
2044-09-15,79630,77301,2329,2202,28574,132026,26541,11972,241,10181,51230.82
2044-09-16,23405,41055,-17650,-17529,49283,80108,36203,6176,237,2445,27859.32
2044-09-17,30862,66521,-35659,-38077,23894,71087,44556,11859,361,4990,42039.34
2044-09-18,74679,79314,-4635,-9277,42396,146382,40274,17202,376,9988,52058.83
2044-09-19,48688,46152,2536,-964,31607,143752,36305,8987,447,2636,34010.09
2044-09-20,68017,35449,32568,35687,21938,83403,48986,13182,237,9081,27418.1
2044-09-21,32939,42706,-9767,-12829,42768,99914,24512,14632,270,2175,31158.46
